"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"2026","Q7MVL3_PORGI","Q7MVL3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVL3","AE015924","AAQ66160.1","PG_1041","PG_1041","integral component of plasma membrane [GO:0005887]; transmembrane transport [GO:0055085]","GO:0005887; GO:0055085","pgi:PG_1041","COG0530",NA
"2027","Q7MUA2_PORGI","Q7MUA2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUA2","AE015924","AAQ66658.1","PG_1634","PG_1634",NA,NA,"pgi:PG_1634",NA,NA
"2028","Q7MX70_PORGI","Q7MX70","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX70","AE015924","AAQ65555.1","PG_0344","PG_0344","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]","GO:0003993; GO:0046872","pgi:PG_0344","COG1409",NA
"2029","Q7MXD3_PORGI","Q7MXD3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXD3","AE015924","AAQ65490.1","oxyR","oxyR PG_0270","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","pgi:PG_0270","COG0583",NA
"2030","Q7MVW7_PORGI","Q7MVW7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVW7","AE015924","AAQ66049.1","PG_0910","PG_0910",NA,NA,"pgi:PG_0910","COG1716",NA
"2031","Q7MUM3_PORGI","Q7MUM3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUM3","AE015924","AAQ66530.1","PG_1485","PG_1485",NA,NA,"pgi:PG_1485",NA,NA
"2032","Q7MU22_PORGI","Q7MU22","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU22","AE015924","AAQ66752.1","PG_1750","PG_1750","alpha-L-fucosidase activity [GO:0004560]; carbohydrate metabolic process [GO:0005975]","GO:0004560; GO:0005975","pgi:PG_1750","COG3669",NA
"2033","Q7MT99_PORGI","Q7MT99","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT99","AE015924","AAQ67040.1","PG_2079","PG_2079",NA,NA,"pgi:PG_2079","ENOG503420H",NA
"2034","Q7MUA9_PORGI","Q7MUA9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUA9","AE015924","AAQ66650.1","PG_1622","PG_1622","ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; DNA topological change [GO:0006265]","GO:0003677; GO:0003918; GO:0005524; GO:0006265","pgi:PG_1622","COG0188",NA
"2035","Q7MVF9_PORGI","Q7MVF9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVF9","AE015924","AAQ66216.1","rpoN","rpoN PG_1105","DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]","GO:0001216; GO:0003677; GO:0003899; GO:0006352; GO:0016987","pgi:PG_1105","COG1508",NA
"2036","Q7MUK7_PORGI","Q7MUK7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUK7","AE015924","AAQ66546.1","PG_1501","PG_1501","DNA binding [GO:0003677]","GO:0003677","pgi:PG_1501","COG1309",NA
"2037","Q7MXK6_PORGI","Q7MXK6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXK6","AE015924","AAQ65409.1","PG_0171","PG_0171","cellular anatomical entity [GO:0110165]; metal ion binding [GO:0046872]; nucleotidase activity [GO:0008252]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]","GO:0000166; GO:0008252; GO:0009166; GO:0046872; GO:0110165","pgi:PG_0171","COG0737",NA
"2038","Q7MTL5_PORGI","Q7MTL5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTL5","AE015924","AAQ66917.1","rplW","rplW PG_1936","cytoplasm [GO:0005737]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843","pgi:PG_1936","COG0089",NA
"2039","Q7MUL9_PORGI","Q7MUL9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUL9","AE015924","AAQ66534.1","PG_1489","PG_1489",NA,NA,"pgi:PG_1489","COG3843",NA
"2040","Q7MXG6_PORGI","Q7MXG6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXG6","AE015924","AAQ65453.1","PG_0223","PG_0223","exonuclease activity [GO:0004527]; nucleic acid binding [GO:0003676]","GO:0003676; GO:0004527","pgi:PG_0223","COG0847",NA
"2041","Q7MVZ0_PORGI","Q7MVZ0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVZ0","AE015924","AAQ66025.1","PG_0879","PG_0879",NA,NA,"pgi:PG_0879",NA,NA
"2042","Q7MTI2_PORGI","Q7MTI2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTI2","AE015924","AAQ66950.1","PG_1977","PG_1977",NA,NA,"pgi:PG_1977","COG1555",NA
"2043","Q7MXE2_PORGI","Q7MXE2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXE2","AE015924","AAQ65480.1","PG_0257","PG_0257","iron-sulfur cluster assembly [GO:0016226]","GO:0016226","pgi:PG_0257","COG0719",NA
"2044","Q7MV21_PORGI","Q7MV21","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV21","AE015924","AAQ66368.1","ilvE","ilvE PG_1290","L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; isoleucine biosynthetic process [GO:0009097]; leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]","GO:0009097; GO:0009098; GO:0009099; GO:0050048; GO:0052654; GO:0052655; GO:0052656","pgi:PG_1290","COG0115",NA
"2045","Q7MT53_PORGI","Q7MT53","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT53","AE015924","AAQ67090.1","PG_2135","PG_2135",NA,NA,"pgi:PG_2135","ENOG502Z7S7",NA
"2046","Q7MWZ3_PORGI","Q7MWZ3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWZ3","AE015924","AAQ65635.1","PG_0435","PG_0435","manganese ion binding [GO:0030145]; protein tyrosine phosphatase activity [GO:0004725]","GO:0004725; GO:0030145","pgi:PG_0435","COG4464",NA
"2047","Q7MXB3_PORGI","Q7MXB3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXB3","AE015924","AAQ65511.1","PG_0293","PG_0293",NA,NA,"pgi:PG_0293","COG3926",NA
"2048","Q7MVI4_PORGI","Q7MVI4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVI4","AE015924","AAQ66191.1","etfB-2","etfB-2 PG_1077","electron transfer activity [GO:0009055]","GO:0009055","pgi:PG_1077","COG2086",NA
"2049","Q7MTW7_PORGI","Q7MTW7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTW7","AE015924","AAQ66812.1","dnaG","dnaG PG_1814","primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]","GO:0003677; GO:0003896; GO:0008270; GO:1990077","pgi:PG_1814","COG0358",NA
"2050","Q7MWG8_PORGI","Q7MWG8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWG8","AE015924","AAQ65828.1","PG_0649","PG_0649",NA,NA,"pgi:PG_0649","COG0727",NA
"2051","Q7MUH4_PORGI","Q7MUH4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUH4","AE015924","AAQ66581.1","PG_1543","PG_1543",NA,NA,"pgi:PG_1543","COG0824",NA
"2052","Q7MXP8_PORGI","Q7MXP8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXP8","AE015924","AAQ65365.1","PG_0123","PG_0123",NA,NA,"pgi:PG_0123","COG3637",NA
"2053","Q7MU57_PORGI","Q7MU57","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU57","AE015924","AAQ66714.1","PG_1703","PG_1703",NA,NA,"pgi:PG_1703","COG3956",NA
"2054","Q7MWD1_PORGI","Q7MWD1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWD1","AE015924","AAQ65866.1","abfD","abfD PG_0692","oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]","GO:0016627","pgi:PG_0692","COG2368",NA
"2055","Q7MXV7_PORGI","Q7MXV7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXV7","AE015924","AAQ65299.1","ychF","ychF PG_0048","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosomal large subunit binding [GO:0043023]; ribosome binding [GO:0043022]","GO:0005524; GO:0005525; GO:0016887; GO:0043022; GO:0043023","pgi:PG_0048","COG0012",NA
"2056","Q7MUE9_PORGI","Q7MUE9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUE9","AE015924","AAQ66609.1","PG_1579","PG_1579","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","GO:0005524; GO:0016887","pgi:PG_1579","COG0714",NA
"2057","Q7MUG6_PORGI","Q7MUG6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUG6","AE015924","AAQ66591.1","PG_1555","PG_1555","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein transport [GO:0015031]","GO:0005886; GO:0015031; GO:0016021","pgi:PG_1555","COG0811",NA
"2058","Q7MV55_PORGI","Q7MV55","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV55","AE015924","AAQ66327.1","dnaB","dnaB PG_1242","primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of RNA primer [GO:0006269]","GO:0003677; GO:0003678; GO:0005524; GO:0006269; GO:0016887; GO:1990077","pgi:PG_1242","COG0305",NA
"2059","Q7MUU0_PORGI","Q7MUU0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUU0","AE015924","AAQ66452.1","PG_1392","PG_1392","integral component of membrane [GO:0016021]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]","GO:0008360; GO:0016021; GO:0051301","pgi:PG_1392","COG0772",NA
"2060","Q7MXE7_PORGI","Q7MXE7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXE7","AE015924","AAQ65475.1","PG_0250","PG_0250",NA,NA,"pgi:PG_0250",NA,NA
"2061","Q7MXJ8_PORGI","Q7MXJ8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXJ8","AE015924","AAQ65418.1","PG_0183","PG_0183",NA,NA,"pgi:PG_0183","COG3210",NA
"2062","Q7MXJ6_PORGI","Q7MXJ6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXJ6","AE015924","AAQ65422.1","PG_0188","PG_0188",NA,NA,"pgi:PG_0188","COG1621",NA
"2063","Q7MWP3_PORGI","Q7MWP3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWP3","AE015924","AAQ65746.1","PG_0557","PG_0557","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0557",NA,NA
"2064","Q7MTA9_PORGI","Q7MTA9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTA9","AE015924","AAQ67027.1","PG_2066","PG_2066",NA,NA,"pgi:PG_2066","COG0322",NA
"2065","Q7MXI2_PORGI","Q7MXI2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXI2","AE015924","AAQ65437.1","PG_0203","PG_0203","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0203",NA,NA
"2066","Q7MU92_PORGI","Q7MU92","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU92","AE015924","AAQ66671.1","PG_1652","PG_1652",NA,NA,"pgi:PG_1652","COG4206",NA
"2067","Q7MTE7_PORGI","Q7MTE7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTE7","AE015924","AAQ66986.1","PG_2019","PG_2019",NA,NA,"pgi:PG_2019","ENOG50329FE",NA
"2068","Q7MWA7_PORGI","Q7MWA7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWA7","AE015924","AAQ65894.1","PG_0724","PG_0724","serine-type peptidase activity [GO:0008236]","GO:0008236","pgi:PG_0724","COG1506",NA
"2069","Q7MWA7_PORGI","Q7MWA7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWA7","AE015924","AAQ65894.1","PG_0724","PG_0724","serine-type peptidase activity [GO:0008236]","GO:0008236","pgi:PG_0724","COG0823",NA
"2070","Q7MXV5_PORGI","Q7MXV5","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXV5","AE015924","AAQ65302.1","PG_0052","PG_0052","integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]","GO:0000155; GO:0016021","pgi:PG_0052","COG2205",NA
"2071","Q7MW84_PORGI","Q7MW84","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MW84","AE015924","AAQ65922.1","PG_0756","PG_0756",NA,NA,"pgi:PG_0756","COG4487",NA
"2072","Q7MX20_PORGI","Q7MX20","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX20","AE015924","AAQ65607.1","PG_0403","PG_0403",NA,NA,"pgi:PG_0403",NA,NA
"2073","Q7MWJ7_PORGI","Q7MWJ7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWJ7","AE015924","AAQ65797.1","PG_0613","PG_0613",NA,NA,"pgi:PG_0613",NA,NA
"2074","Q7MVN3_PORGI","Q7MVN3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVN3","AE015924","AAQ66138.1","PG_1018","PG_1018",NA,NA,"pgi:PG_1018",NA,NA
"2075","Q7MV15_PORGI","Q7MV15","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV15","AE015924","AAQ66375.1","PG_1302","PG_1302","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1302","ENOG50310GM",NA
"2076","Q7MT33_PORGI","Q7MT33","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT33","AE015924","AAQ67112.1","lpxB","lpxB PG_2162","lipid-A-disaccharide synthase activity [GO:0008915]; lipid A biosynthetic process [GO:0009245]","GO:0008915; GO:0009245","pgi:PG_2162","COG0763",NA
"2077","Q7MT14_PORGI","Q7MT14","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT14","AE015924","AAQ67135.1","lysA","lysA PG_2188","diaminopimelate decarboxylase activity [GO:0008836]; pyridoxal phosphate binding [GO:0030170]; lysine biosynthetic process via diaminopimelate [GO:0009089]","GO:0008836; GO:0009089; GO:0030170","pgi:PG_2188","COG0019",NA
"2078","Q7MUC4_PORGI","Q7MUC4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUC4","AE015924","AAQ66635.1","PG_1606","PG_1606","voltage-gated potassium channel complex [GO:0008076]; voltage-gated potassium channel activity [GO:0005249]","GO:0005249; GO:0008076","pgi:PG_1606","COG0569",NA
"2079","Q7MVY8_PORGI","Q7MVY8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVY8","AE015924","AAQ66028.1","PG_0882","PG_0882",NA,NA,"pgi:PG_0882","COG2348",NA
"2080","Q7MWE7_PORGI","Q7MWE7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWE7","AE015924","AAQ65850.1","iorA","iorA PG_0675","4 iron, 4 sulfur cluster binding [GO:0051539]; indolepyruvate ferredoxin oxidoreductase activity [GO:0043805]; metal ion binding [GO:0046872]; thiamine pyrophosphate binding [GO:0030976]","GO:0030976; GO:0043805; GO:0046872; GO:0051539","pgi:PG_0675","COG4231",NA
"2081","Q7MXD1_PORGI","Q7MXD1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXD1","AE015924","AAQ65492.1","PG_0272","PG_0272","integral component of membrane [GO:0016021]; flavin adenine dinucleotide binding [GO:0050660]","GO:0016021; GO:0050660","pgi:PG_0272","COG1253",NA
"2082","Q7MXM2_PORGI","Q7MXM2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXM2","AE015924","AAQ65392.1","ftsY","ftsY PG_0151","cytoplasm [GO:0005737]; intrinsic component of plasma membrane [GO:0031226]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]","GO:0003924; GO:0005525; GO:0005737; GO:0006614; GO:0031226","pgi:PG_0151","COG0552",NA
"2083","Q7MUH9_PORGI","Q7MUH9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUH9","AE015924","AAQ66574.1","PG_1535","PG_1535","DNA binding [GO:0003677]","GO:0003677","pgi:PG_1535","COG1426",NA
"2084","Q7MTR1_PORGI","Q7MTR1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTR1","AE015924","AAQ66869.1","ppk","ppk PG_1885","polyphosphate kinase complex [GO:0009358]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; polyphosphate kinase activity [GO:0008976]; polyphosphate biosynthetic process [GO:0006799]","GO:0005524; GO:0006799; GO:0008976; GO:0009358; GO:0046872","pgi:PG_1885","COG0855",NA
"2085","Q7MUQ6_PORGI","Q7MUQ6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUQ6","AE015924","AAQ66490.1","PG_1439","PG_1439","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_1439","ENOG5030MR0",NA
"2086","Q7MVK7_PORGI","Q7MVK7","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVK7","AE015924","AAQ66166.1","PG_1050","PG_1050",NA,NA,"pgi:PG_1050","ENOG5032PW9",NA
"2087","Q7MVL0_PORGI","Q7MVL0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVL0","AE015924","AAQ66163.1","PG_1044","PG_1044","DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transition metal ion binding [GO:0046914]","GO:0003700; GO:0046914; GO:0046983","pgi:PG_1044","COG1321",NA
"2088","Q7MVL0_PORGI","Q7MVL0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVL0","AE015924","AAQ66163.1","PG_1044","PG_1044","DNA-binding transcription factor activity [GO:0003700]; protein dimerization activity [GO:0046983]; transition metal ion binding [GO:0046914]","GO:0003700; GO:0046914; GO:0046983","pgi:PG_1044","COG1918",NA
"2089","Q7MX11_PORGI","Q7MX11","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX11","AE015924","AAQ65617.1","recQ-1","recQ-1 PG_0416","3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0006260; GO:0006281; GO:0006310; GO:0009432; GO:0016887; GO:0043138","pgi:PG_0416","COG0514",NA
"2090","Q7MVA3_PORGI","Q7MVA3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MVA3","AE015924","AAQ66274.1","PG_1174","PG_1174",NA,NA,"pgi:PG_1174","COG2050",NA
"2091","Q7MX39_PORGI","Q7MX39","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MX39","AE015924","AAQ65586.1","uvrB","uvrB PG_0380","cytoplasm [GO:0005737]; excinuclease repair complex [GO:0009380]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; excinuclease ABC activity [GO:0009381]; nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]","GO:0003677; GO:0005524; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432; GO:0016887","pgi:PG_0380","COG0556",NA
"2092","Q7MTE9_PORGI","Q7MTE9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTE9","AE015924","AAQ66984.1","PG_2017","PG_2017","defense response to virus [GO:0051607]","GO:0051607","pgi:PG_2017","COG1857",NA
"2093","Q7MV24_PORGI","Q7MV24","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV24","AE015924","AAQ66364.1","PG_1285","PG_1285","glucosamine-6-phosphate deaminase activity [GO:0004342]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]","GO:0004342; GO:0005975; GO:0006044","pgi:PG_1285","COG0363",NA
"2094","Q7MV24_PORGI","Q7MV24","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV24","AE015924","AAQ66364.1","PG_1285","PG_1285","glucosamine-6-phosphate deaminase activity [GO:0004342]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]","GO:0004342; GO:0005975; GO:0006044","pgi:PG_1285","COG2120",NA
"2095","Q7MUS3_PORGI","Q7MUS3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUS3","AE015924","AAQ66469.1","PG_1414","PG_1414",NA,NA,"pgi:PG_1414","COG4206",NA
"2096","Q7MUS3_PORGI","Q7MUS3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUS3","AE015924","AAQ66469.1","PG_1414","PG_1414",NA,NA,"pgi:PG_1414","COG1629",NA
"2097","Q7MAW3_PORGI","Q7MAW3","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MAW3","AE015924","AAQ66157.1","PG_1038","PG_1038","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]","GO:0003677; GO:0003678; GO:0005524; GO:0016887","pgi:PG_1038","COG0210",NA
"2098","Q7MUD8_PORGI","Q7MUD8","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUD8","AE015924","AAQ66620.1","PG_1591","PG_1591",NA,NA,"pgi:PG_1591","COG4748",NA
"2099","Q7MWR9_PORGI","Q7MWR9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWR9","AE015924","AAQ65717.1","guaB","guaB PG_0523","IMP dehydrogenase activity [GO:0003938]; metal ion binding [GO:0046872]; GMP biosynthetic process [GO:0006177]","GO:0003938; GO:0006177; GO:0046872","pgi:PG_0523","COG0517",NA
"2100","Q7MWR9_PORGI","Q7MWR9","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWR9","AE015924","AAQ65717.1","guaB","guaB PG_0523","IMP dehydrogenase activity [GO:0003938]; metal ion binding [GO:0046872]; GMP biosynthetic process [GO:0006177]","GO:0003938; GO:0006177; GO:0046872","pgi:PG_0523","COG0516",NA
"2101","Q7MUS1_PORGI","Q7MUS1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MUS1","AE015924","AAQ66472.1","dnaX","dnaX PG_1418","DNA polymerase III complex [GO:0009360]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]","GO:0003677; GO:0003887; GO:0005524; GO:0006260; GO:0009360","pgi:PG_1418","COG2812",NA
"2102","Q7MWF0_PORGI","Q7MWF0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWF0","AE015924","AAQ65847.1","PG_0671","PG_0671","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","pgi:PG_0671","COG0609",NA
"2103","Q7MWE4_PORGI","Q7MWE4","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWE4","AE015924","AAQ65853.1","PG_0678","PG_0678",NA,NA,"pgi:PG_0678","COG1335",NA
"2104","Q7MXR0_PORGI","Q7MXR0","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXR0","AE015924","AAQ65353.1","PG_0109","PG_0109","integral component of membrane [GO:0016021]","GO:0016021","pgi:PG_0109","ENOG502ZHR4",NA
"2105","Q7MTC6_PORGI","Q7MTC6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MTC6","AE015924","AAQ67008.1","PG_2043","PG_2043","metal ion binding [GO:0046872]","GO:0046872","pgi:PG_2043","COG0327",NA
"2106","Q7MXU2_PORGI","Q7MXU2","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXU2","AE015924","AAQ65315.1","PG_0065","PG_0065","membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]","GO:0016020; GO:0022857","pgi:PG_0065","COG0845",NA
"2107","Q7MT13_PORGI","Q7MT13","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MT13","AE015924","AAQ67136.1","lysC","lysC PG_2189","aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]","GO:0004072; GO:0005524; GO:0009088; GO:0009089","pgi:PG_2189","COG0527",NA
"2108","Q7MU91_PORGI","Q7MU91","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU91","AE015924","AAQ66672.1","PG_1653","PG_1653","phosphatase activity [GO:0016791]","GO:0016791","pgi:PG_1653","COG2050",NA
"2109","Q7MU91_PORGI","Q7MU91","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MU91","AE015924","AAQ66672.1","PG_1653","PG_1653","phosphatase activity [GO:0016791]","GO:0016791","pgi:PG_1653","COG0561",NA
"2110","Q7MXE1_PORGI","Q7MXE1","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MXE1","AE015924","AAQ65481.1","PG_0258","PG_0258","ATP binding [GO:0005524]","GO:0005524","pgi:PG_0258","COG0396",NA
"2111","Q7MWR6_PORGI","Q7MWR6","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MWR6","AE015924","AAQ65721.1","PG_0528","PG_0528","glycosyltransferase activity [GO:0016757]","GO:0016757","pgi:PG_0528","COG0034",NA
"2112","Q7MV41_PORGI","Q7MV41","Porphyromonas gingivalis (strain ATCC BAA-308 / W83)","242619","Q7MV41","AE015924","AAQ66342.1","nrdG","nrdG PG_1259","4 iron, 4 sulfur cluster binding [GO:0051539]; [formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; metal ion binding [GO:0046872]","GO:0043365; GO:0046872; GO:0051539","pgi:PG_1259","COG0602",NA
