"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"5188","Q63S44_BURPS","Q63S44","Burkholderia pseudomallei (strain K96243)","272560","Q63S44","BX571965","CAH36484.1","BPSL2478","BPSL2478","metallopeptidase activity [GO:0008237]","GO:0008237","bps:BPSL2478","COG0312",NA
"5189","Q63I05_BURPS","Q63I05","Burkholderia pseudomallei (strain K96243)","272560","Q63I05","BX571966","CAH39750.1","BPSS2264","BPSS2264","NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; organic acid catabolic process [GO:0016054]","GO:0016054; GO:0016616; GO:0050661; GO:0051287","bps:BPSS2264","COG2084",NA
"5190","Q63SA5_BURPS","Q63SA5","Burkholderia pseudomallei (strain K96243)","272560","Q63SA5","BX571965","CAH36422.1","BPSL2419","BPSL2419","integral component of membrane [GO:0016021]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; phospholipid biosynthetic process [GO:0008654]","GO:0008444; GO:0008654; GO:0016021","bps:BPSL2419","COG0558",NA
"5191","Q63UX7_BURPS","Q63UX7","Burkholderia pseudomallei (strain K96243)","272560","Q63UX7","BX571965","CAH35469.1","BPSL1467","BPSL1467","peroxidase activity [GO:0004601]","GO:0004601","bps:BPSL1467","COG1225",NA
"5192","Q63S58_BURPS","Q63S58","Burkholderia pseudomallei (strain K96243)","272560","Q63S58","BX571965","CAH36470.1","BPSL2467","BPSL2467","RNA binding [GO:0003723]","GO:0003723","bps:BPSL2467","COG2501",NA
"5193","Q63VB6_BURPS","Q63VB6","Burkholderia pseudomallei (strain K96243)","272560","Q63VB6","BX571965","CAH35323.1","BPSL1325","BPSL1325","NAD+ binding [GO:0070403]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; cellular catabolic process [GO:0044248]; fatty acid metabolic process [GO:0006631]; organic substance catabolic process [GO:1901575]","GO:0006631; GO:0016616; GO:0044248; GO:0070403; GO:1901575","bps:BPSL1325","COG1250",NA
"5194","Q63L17_BURPS","Q63L17","Burkholderia pseudomallei (strain K96243)","272560","Q63L17","BX571966","CAH38661.1","BPSS1194","BPSS1194","catalytic activity [GO:0003824]; metal ion binding [GO:0046872]; phosphopantetheine binding [GO:0031177]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]; secondary metabolite biosynthetic process [GO:0044550]","GO:0003824; GO:0031177; GO:0044249; GO:0044550; GO:0046872; GO:1901576","bps:BPSS1194","COG1020",NA
"5195","Q63I49_BURPS","Q63I49","Burkholderia pseudomallei (strain K96243)","272560","Q63I49","BX571966","CAH39706.1","BPSS2221","BPSS2221",NA,NA,"bps:BPSS2221","COG3685",NA
"5196","Q63PK3_BURPS","Q63PK3","Burkholderia pseudomallei (strain K96243)","272560","Q63PK3","BX571965","CAH37384.1","eutC","eutC BPSL3371","cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; cellular amino acid metabolic process [GO:0006520]","GO:0006520; GO:0008851; GO:0031419","bps:BPSL3371","COG4302",NA
"5197","Q63R98_BURPS","Q63R98","Burkholderia pseudomallei (strain K96243)","272560","Q63R98","BX571965","CAH36784.1","BPSL2775","BPSL2775","cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]","GO:0005737; GO:0006535; GO:0009001; GO:0016021","bps:BPSL2775","COG1045",NA
"5198","Q63LW9_BURPS","Q63LW9","Burkholderia pseudomallei (strain K96243)","272560","Q63LW9","BX571966","CAH38355.1","BPSS0893","BPSS0893","cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transmembrane transport [GO:0034220]","GO:0009279; GO:0015288; GO:0034220; GO:0046930","bps:BPSS0893","COG3203",NA
"5199","Q63UG6_BURPS","Q63UG6","Burkholderia pseudomallei (strain K96243)","272560","Q63UG6","BX571965","CAH35635.1","BPSL1636","BPSL1636","cytoplasm [GO:0005737]; nucleoid [GO:0009295]; DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0005737; GO:0006355; GO:0009295","bps:BPSL1636","COG2916",NA
"5200","Q63IL3_BURPS","Q63IL3","Burkholderia pseudomallei (strain K96243)","272560","Q63IL3","BX571966","CAH39535.1","BPSS2057","BPSS2057",NA,NA,"bps:BPSS2057","COG3464",NA
"5201","Q63UJ6_BURPS","Q63UJ6","Burkholderia pseudomallei (strain K96243)","272560","Q63UJ6","BX571965","CAH35604.1","BPSL1604","BPSL1604","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]","GO:0005886; GO:0016021; GO:0140359","bps:BPSL1604","COG1277",NA
"5202","Q63T09_BURPS","Q63T09","Burkholderia pseudomallei (strain K96243)","272560","Q63T09","BX571965","CAH36164.1","BPSL2162","BPSL2162","RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]","GO:0000455; GO:0003723; GO:0120159","bps:BPSL2162","COG1187",NA
"5203","Q63LD3_BURPS","Q63LD3","Burkholderia pseudomallei (strain K96243)","272560","Q63LD3","BX571966","CAH38543.1","BPSS1076","BPSS1076",NA,NA,"bps:BPSS1076","ENOG502ZENM",NA
"5204","Q63M81_BURPS","Q63M81","Burkholderia pseudomallei (strain K96243)","272560","Q63M81","BX571966","CAH38241.1","BPSS0781","BPSS0781","metal ion binding [GO:0046872]","GO:0046872","bps:BPSS0781","COG0318",NA
"5205","Q63KF5_BURPS","Q63KF5","Burkholderia pseudomallei (strain K96243)","272560","Q63KF5","BX571966","CAH38880.1","sctS","sctS BPSS1405","integral component of membrane [GO:0016021]; protein secretion [GO:0009306]","GO:0009306; GO:0016021","bps:BPSS1405","COG4794",NA
"5206","Q63NP6_BURPS","Q63NP6","Burkholderia pseudomallei (strain K96243)","272560","Q63NP6","BX571966","CAH37700.1","BPSS0254","BPSS0254","intramolecular oxidoreductase activity, interconverting aldoses and ketoses [GO:0016861]; carbohydrate metabolic process [GO:0005975]","GO:0005975; GO:0016861","bps:BPSS0254","COG0698",NA
"5207","Q63YG2_BURPS","Q63YG2","Burkholderia pseudomallei (strain K96243)","272560","Q63YG2","BX571965","CAH34213.1","BPSL0225","BPSL0225",NA,NA,"bps:BPSL0225","COG3144",NA
"5208","Q63YD5_BURPS","Q63YD5","Burkholderia pseudomallei (strain K96243)","272560","Q63YD5","BX571965","CAH34241.1","dppF","dppF BPSL0253","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; peptide transport [GO:0015833]","GO:0005524; GO:0005886; GO:0015833","bps:BPSL0253","COG4608",NA
"5209","Q63JC2_BURPS","Q63JC2","Burkholderia pseudomallei (strain K96243)","272560","Q63JC2","BX571966","CAH39272.1","BPSS1796","BPSS1796","catalytic activity [GO:0003824]","GO:0003824","bps:BPSS1796","COG0352",NA
"5210","Q63XQ5_BURPS","Q63XQ5","Burkholderia pseudomallei (strain K96243)","272560","Q63XQ5","BX571965","CAH34474.1","BPSL0485","BPSL0485","metal ion binding [GO:0046872]","GO:0046872","bps:BPSL0485","COG0318",NA
"5211","Q63U41_BURPS","Q63U41","Burkholderia pseudomallei (strain K96243)","272560","Q63U41","BX571965","CAH35774.1","BPSL1775","BPSL1775","cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]","GO:0009279; GO:0015344; GO:0038023","bps:BPSL1775","COG4774",NA
"5212","Q63LM5_BURPS","Q63LM5","Burkholderia pseudomallei (strain K96243)","272560","Q63LM5","BX571966","CAH38450.1","BPSS0988","BPSS0988","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","bps:BPSS0988","COG2814",NA
"5213","Q63RJ6_BURPS","Q63RJ6","Burkholderia pseudomallei (strain K96243)","272560","Q63RJ6","BX571965","CAH36684.1","wbiE","wbiE BPSL2676","transferase activity [GO:0016740]","GO:0016740","bps:BPSL2676","COG1216",NA
"5214","Q63VI4_BURPS","Q63VI4","Burkholderia pseudomallei (strain K96243)","272560","Q63VI4","BX571965","CAH35255.1","BPSL1261","BPSL1261","integral component of membrane [GO:0016021]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]","GO:0009055; GO:0016021; GO:0020037; GO:0046872","bps:BPSL1261","COG2863",NA
"5215","Q63W36_BURPS","Q63W36","Burkholderia pseudomallei (strain K96243)","272560","Q63W36","BX571965","CAH35050.1","BPSL1055","BPSL1055","serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","GO:0008360; GO:0009002; GO:0009252; GO:0071555","bps:BPSL1055","COG1686",NA
"5216","Q63XK6_BURPS","Q63XK6","Burkholderia pseudomallei (strain K96243)","272560","Q63XK6","BX571965","CAH34523.1","BPSL0534","BPSL0534","ATP-binding cassette (ABC) transporter complex [GO:0043190]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; transmembrane transport [GO:0055085]","GO:0005524; GO:0005737; GO:0043190; GO:0055085","bps:BPSL0534","COG1137",NA
"5217","Q63TV6_BURPS","Q63TV6","Burkholderia pseudomallei (strain K96243)","272560","Q63TV6","BX571965","CAH35860.1","qacE","qacE BPSL1861","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to chemical [GO:0042221]","GO:0005886; GO:0016021; GO:0022857; GO:0042221","bps:BPSL1861","COG2076",NA
"5218","Q63WJ5_BURPS","Q63WJ5","Burkholderia pseudomallei (strain K96243)","272560","Q63WJ5","BX571965","CAH34888.1","BPSL0895","BPSL0895","catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]","GO:0001522; GO:0003723; GO:0009982; GO:0034470; GO:0140098","bps:BPSL0895","COG1187",NA
"5219","Q63QV3_BURPS","Q63QV3","Burkholderia pseudomallei (strain K96243)","272560","Q63QV3","BX571965","CAH36931.1","gltL","gltL BPSL2921","plasma membrane [GO:0005886]; ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]","GO:0005524; GO:0005886; GO:0015424","bps:BPSL2921","COG1126",NA
"5220","Q63J12_BURPS","Q63J12","Burkholderia pseudomallei (strain K96243)","272560","Q63J12","BX571966","CAH39382.1","benB","benB BPSS1904","benzoate 1,2-dioxygenase activity [GO:0018623]; cellular aromatic compound metabolic process [GO:0006725]","GO:0006725; GO:0018623","bps:BPSS1904","COG5517",NA
"5221","Q63QR5_BURPS","Q63QR5","Burkholderia pseudomallei (strain K96243)","272560","Q63QR5","BX571965","CAH36969.1","maeB","maeB BPSL2959","acyltransferase activity [GO:0016746]; malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]; malate metabolic process [GO:0006108]","GO:0004471; GO:0004473; GO:0006108; GO:0008948; GO:0016746; GO:0046872; GO:0051287","bps:BPSL2959","COG0281",NA
"5222","Q63QR5_BURPS","Q63QR5","Burkholderia pseudomallei (strain K96243)","272560","Q63QR5","BX571965","CAH36969.1","maeB","maeB BPSL2959","acyltransferase activity [GO:0016746]; malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]; malate metabolic process [GO:0006108]","GO:0004471; GO:0004473; GO:0006108; GO:0008948; GO:0016746; GO:0046872; GO:0051287","bps:BPSL2959","COG0280",NA
"5223","Q63S87_BURPS","Q63S87","Burkholderia pseudomallei (strain K96243)","272560","Q63S87","BX571965","CAH36441.1","fabF","fabF BPSL2438","3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]","GO:0004315; GO:0006633","bps:BPSL2438","COG0304",NA
"5224","Q63JK0_BURPS","Q63JK0","Burkholderia pseudomallei (strain K96243)","272560","Q63JK0","BX571966","CAH39190.1","BPSS1716","BPSS1716",NA,NA,"bps:BPSS1716","COG2938",NA
"5225","Q63ID3_BURPS","Q63ID3","Burkholderia pseudomallei (strain K96243)","272560","Q63ID3","BX571966","CAH39621.1","oppD","oppD BPSS2138","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; peptide transport [GO:0015833]","GO:0005524; GO:0005886; GO:0015833","bps:BPSS2138","COG0444",NA
"5226","Q63MM8_BURPS","Q63MM8","Burkholderia pseudomallei (strain K96243)","272560","Q63MM8","BX571966","CAH38079.1","BPSS0622","BPSS0622","cytoplasm [GO:0005737]; 3-hydroxyisobutyryl-CoA hydrolase activity [GO:0003860]; isomerase activity [GO:0016853]","GO:0003860; GO:0005737; GO:0016853","bps:BPSS0622","COG1024",NA
"5227","Q63RY3_BURPS","Q63RY3","Burkholderia pseudomallei (strain K96243)","272560","Q63RY3","BX571965","CAH36545.1","BPSL2538","BPSL2538",NA,NA,"bps:BPSL2538","COG1975",NA
"5228","Q63R85_BURPS","Q63R85","Burkholderia pseudomallei (strain K96243)","272560","Q63R85","BX571965","CAH36797.1","wcbS","wcbS lpxC BPSL2788","metal ion binding [GO:0046872]; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity [GO:0008759]; UDP-3-O-acyl-N-acetylglucosamine deacetylase activity [GO:0103117]; lipid A biosynthetic process [GO:0009245]","GO:0008759; GO:0009245; GO:0046872; GO:0103117","bps:BPSL2788","COG0774",NA
"5229","Q63XC5_BURPS","Q63XC5","Burkholderia pseudomallei (strain K96243)","272560","Q63XC5","BX571965","CAH34604.1","BPSL0611","BPSL0611","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005975","bps:BPSL0611","COG3250",NA
"5230","Q63V32_BURPS","Q63V32","Burkholderia pseudomallei (strain K96243)","272560","Q63V32","BX571965","CAH35414.1","BPSL1412","BPSL1412","plasma membrane [GO:0005886]; ATP binding [GO:0005524]; lipoprotein transport [GO:0042953]","GO:0005524; GO:0005886; GO:0042953","bps:BPSL1412","COG4181",NA
"5231","Q63Y54_BURPS","Q63Y54","Burkholderia pseudomallei (strain K96243)","272560","Q63Y54","BX571965","CAH34323.1","BPSL0334","BPSL0334","NAD binding [GO:0051287]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]","GO:0016614; GO:0051287","bps:BPSL0334","COG0111",NA
"5232","Q63KP4_BURPS","Q63KP4","Burkholderia pseudomallei (strain K96243)","272560","Q63KP4","BX571966","CAH38788.1","BPSS1317","BPSS1317","alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tRNA binding [GO:0000049]; alanyl-tRNA aminoacylation [GO:0006419]","GO:0000049; GO:0004813; GO:0005524; GO:0006419; GO:0046872","bps:BPSS1317","COG2872",NA
"5233","Q63XM5_BURPS","Q63XM5","Burkholderia pseudomallei (strain K96243)","272560","Q63XM5","BX571965","CAH34504.1","ftsY","ftsY BPSL0514","cytoplasm [GO:0005737]; intrinsic component of plasma membrane [GO:0031226]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cell division [GO:0051301]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]","GO:0003924; GO:0005525; GO:0005737; GO:0006614; GO:0031226; GO:0051301","bps:BPSL0514","COG0552",NA
"5234","Q63KB6_BURPS","Q63KB6","Burkholderia pseudomallei (strain K96243)","272560","Q63KB6","BX571966","CAH38919.1","BPSS1448","BPSS1448","acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]; organonitrogen compound catabolic process [GO:1901565]","GO:0003995; GO:0050660; GO:1901565","bps:BPSS1448","COG1960",NA
"5235","Q63UY2_BURPS","Q63UY2","Burkholderia pseudomallei (strain K96243)","272560","Q63UY2","BX571965","CAH35464.1","dnaB","dnaB BPSL1462","primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of RNA primer [GO:0006269]","GO:0003677; GO:0003678; GO:0005524; GO:0006269; GO:0016887; GO:1990077","bps:BPSL1462","COG0305",NA
"5236","Q63TQ2_BURPS","Q63TQ2","Burkholderia pseudomallei (strain K96243)","272560","Q63TQ2","BX571965","CAH35914.1","emrA","emrA BPSL1914","integral component of membrane [GO:0016021]; xenobiotic transmembrane transporter activity [GO:0042910]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]","GO:0016021; GO:0042910; GO:1990961","bps:BPSL1914","COG1566",NA
"5237","Q63JJ7_BURPS","Q63JJ7","Burkholderia pseudomallei (strain K96243)","272560","Q63JJ7","BX571966","CAH39193.1","BPSS1719","BPSS1719","integral component of membrane [GO:0016021]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; succinate dehydrogenase activity [GO:0000104]; tricarboxylic acid cycle [GO:0006099]","GO:0000104; GO:0006099; GO:0016021; GO:0020037; GO:0046872","bps:BPSS1719","COG2142",NA
"5238","Q63HX7_BURPS","Q63HX7","Burkholderia pseudomallei (strain K96243)","272560","Q63HX7","BX571966","CAH39778.1","BPSS2292","BPSS2292",NA,NA,"bps:BPSS2292","COG0589",NA
"5239","Q63HX7_BURPS","Q63HX7","Burkholderia pseudomallei (strain K96243)","272560","Q63HX7","BX571966","CAH39778.1","BPSS2292","BPSS2292",NA,NA,"bps:BPSS2292","COG3945",NA
"5240","Q63V50_BURPS","Q63V50","Burkholderia pseudomallei (strain K96243)","272560","Q63V50","BX571965","CAH35395.1","BPSL1394","BPSL1394","endonuclease activity [GO:0004519]; organophosphate metabolic process [GO:0019637]","GO:0004519; GO:0019637","bps:BPSL1394","COG1502",NA
"5241","Q63NT3_BURPS","Q63NT3","Burkholderia pseudomallei (strain K96243)","272560","Q63NT3","BX571966","CAH37661.1","BPSS0216","BPSS0216","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","bps:BPSS0216","COG0477",NA
"5242","Q63V46_BURPS","Q63V46","Burkholderia pseudomallei (strain K96243)","272560","Q63V46","BX571965","CAH35399.1","BPSL1398","BPSL1398","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0006355","bps:BPSL1398","COG2197",NA
"5243","Q63PJ2_BURPS","Q63PJ2","Burkholderia pseudomallei (strain K96243)","272560","Q63PJ2","BX571965","CAH37396.1","BPSL3385","BPSL3385","DNA binding [GO:0003677]","GO:0003677","bps:BPSL3385","COG1309",NA
"5244","Q63JU8_BURPS","Q63JU8","Burkholderia pseudomallei (strain K96243)","272560","Q63JU8","BX571966","CAH39091.1","BPSS1616","BPSS1616","integral component of membrane [GO:0016021]; protein secretion [GO:0009306]","GO:0009306; GO:0016021","bps:BPSS1616","COG4794",NA
"5245","Q63P43_BURPS","Q63P43","Burkholderia pseudomallei (strain K96243)","272560","Q63P43","BX571966","CAH37549.1","BPSS0103","BPSS0103","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSS0103","COG3523",NA
"5246","Q63KN6_BURPS","Q63KN6","Burkholderia pseudomallei (strain K96243)","272560","Q63KN6","BX571966","CAH38796.1","lrp","lrp BPSS1325","sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]","GO:0006355; GO:0043565","bps:BPSS1325","COG1522",NA
"5247","Q63U10_BURPS","Q63U10","Burkholderia pseudomallei (strain K96243)","272560","Q63U10","BX571965","CAH35806.1","BPSL1807","BPSL1807","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]","GO:0006865; GO:0022857; GO:0043190","bps:BPSL1807","COG0765",NA
"5248","Q63TF3_BURPS","Q63TF3","Burkholderia pseudomallei (strain K96243)","272560","Q63TF3","BX571965","CAH36014.1","BPSL2015","BPSL2015","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005975","bps:BPSL2015","COG1472",NA
"5249","Q63P77_BURPS","Q63P77","Burkholderia pseudomallei (strain K96243)","272560","Q63P77","BX571966","CAH37511.1","BPSS0067","BPSS0067","phosphatidylcholine phospholipase C activity [GO:0034480]; lipid catabolic process [GO:0016042]","GO:0016042; GO:0034480","bps:BPSS0067","COG3511",NA
"5250","Q63RH4_BURPS","Q63RH4","Burkholderia pseudomallei (strain K96243)","272560","Q63RH4","BX571965","CAH36706.1","groES","groES groES1 groS BPSL2698","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein folding [GO:0006457]","GO:0005524; GO:0005737; GO:0006457; GO:0016887","bps:BPSL2698","COG0234",NA
"5251","Q63PU3_BURPS","Q63PU3","Burkholderia pseudomallei (strain K96243)","272560","Q63PU3","BX571965","CAH37292.1","BPSL3279","BPSL3279","sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]","GO:0006355; GO:0043565","bps:BPSL3279","COG1522",NA
"5252","Q63W25_BURPS","Q63W25","Burkholderia pseudomallei (strain K96243)","272560","Q63W25","BX571965","CAH35063.1","uup","uup BPSL1068","cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; ribosome binding [GO:0043022]; DNA repair [GO:0006281]","GO:0003677; GO:0005524; GO:0005737; GO:0005886; GO:0006281; GO:0016887; GO:0043022","bps:BPSL1068","COG0488",NA
"5253","Q63VU8_BURPS","Q63VU8","Burkholderia pseudomallei (strain K96243)","272560","Q63VU8","BX571965","CAH35141.1","BPSL1147","BPSL1147","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0006355","bps:BPSL1147","ENOG5033BJS",NA
"5254","Q63V48_BURPS","Q63V48","Burkholderia pseudomallei (strain K96243)","272560","Q63V48","BX571965","CAH35397.1","BPSL1396","BPSL1396","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","bps:BPSL1396","COG2814",NA
"5255","Q63KH0_BURPS","Q63KH0","Burkholderia pseudomallei (strain K96243)","272560","Q63KH0","BX571966","CAH38865.1","sctC","sctC BPSS1390","cell outer membrane [GO:0009279]; type III protein secretion system complex [GO:0030257]; protein secretion by the type III secretion system [GO:0030254]","GO:0009279; GO:0030254; GO:0030257","bps:BPSS1390","COG1450",NA
"5256","Q63PA0_BURPS","Q63PA0","Burkholderia pseudomallei (strain K96243)","272560","Q63PA0","BX571966","CAH37488.1","pcaB","pcaB BPSS0045","3-carboxy-cis,cis-muconate cycloisomerase activity [GO:0047472]; lyase activity [GO:0016829]; 3,4-dihydroxybenzoate catabolic process [GO:0019619]","GO:0016829; GO:0019619; GO:0047472","bps:BPSS0045","COG0015",NA
"5257","Q63QN5_BURPS","Q63QN5","Burkholderia pseudomallei (strain K96243)","272560","Q63QN5","BX571965","CAH36999.1","BPSL2989","BPSL2989","outer membrane [GO:0019867]","GO:0019867","bps:BPSL2989","COG3133",NA
"5258","Q63QD4_BURPS","Q63QD4","Burkholderia pseudomallei (strain K96243)","272560","Q63QD4","BX571965","CAH37100.1","BPSL3089","BPSL3089","aminopeptidase activity [GO:0004177]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]","GO:0004177; GO:0008237; GO:0008270","bps:BPSL3089","COG0308",NA
"5259","Q63NU2_BURPS","Q63NU2","Burkholderia pseudomallei (strain K96243)","272560","Q63NU2","BX571966","CAH37652.1","prpC","prpC BPSS0207","cytoplasm [GO:0005737]; citrate synthase activity [GO:0036440]; tricarboxylic acid cycle [GO:0006099]","GO:0005737; GO:0006099; GO:0036440","bps:BPSS0207","COG0372",NA
"5260","Q63N50_BURPS","Q63N50","Burkholderia pseudomallei (strain K96243)","272560","Q63N50","BX571966","CAH37903.1","BPSS0447","BPSS0447","FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]","GO:0010181; GO:0016646","bps:BPSS0447","COG1853",NA
"5261","Q63MN2_BURPS","Q63MN2","Burkholderia pseudomallei (strain K96243)","272560","Q63MN2","BX571966","CAH38075.1","BPSS0618","BPSS0618","metal ion binding [GO:0046872]","GO:0046872","bps:BPSS0618","COG0365",NA
"5262","Q63YZ9_BURPS","Q63YZ9","Burkholderia pseudomallei (strain K96243)","272560","Q63YZ9","BX571965","CAH34024.1","BPSL0041","BPSL0041","cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; ion transport [GO:0006811]","GO:0006811; GO:0009279; GO:0015288; GO:0046930","bps:BPSL0041","COG3203",NA
"5263","Q63TT5_BURPS","Q63TT5","Burkholderia pseudomallei (strain K96243)","272560","Q63TT5","BX571965","CAH35881.1","BPSL1882","BPSL1882","DNA binding [GO:0003677]","GO:0003677","bps:BPSL1882","COG1309",NA
"5264","Q63I10_BURPS","Q63I10","Burkholderia pseudomallei (strain K96243)","272560","Q63I10","BX571966","CAH39745.1","BPSS2259","BPSS2259","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; phosphorelay signal transduction system [GO:0000160]","GO:0000160; GO:0005524; GO:0005886; GO:0016021; GO:0140359","bps:BPSS2259","COG5265",NA
"5265","Q63VP8_BURPS","Q63VP8","Burkholderia pseudomallei (strain K96243)","272560","Q63VP8","BX571965","CAH35191.1","ilvI","ilvI BPSL1196","acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]","GO:0000287; GO:0003984; GO:0009097; GO:0009099; GO:0030976; GO:0050660","bps:BPSL1196","COG0028",NA
"5266","Q63I74_BURPS","Q63I74","Burkholderia pseudomallei (strain K96243)","272560","Q63I74","BX571966","CAH39681.1","BPSS2196","BPSS2196",NA,NA,"bps:BPSS2196","COG4962",NA
"5267","Q63KW2_BURPS","Q63KW2","Burkholderia pseudomallei (strain K96243)","272560","Q63KW2","BX571966","CAH38718.1","BPSS1251","BPSS1251","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines [GO:0016813]; metal ion binding [GO:0046872]","GO:0016813; GO:0046872","bps:BPSS1251","COG0624",NA
"5268","H7C782_BURPS","H7C782","Burkholderia pseudomallei (strain K96243)","272560","H7C782","BX571965","CAH36686.1","wbiC","wbiC BPSL2678","transferase activity [GO:0016740]","GO:0016740","bps:BPSL2678","COG1216",NA
"5269","Q63MH3_BURPS","Q63MH3","Burkholderia pseudomallei (strain K96243)","272560","Q63MH3","BX571966","CAH38144.1","BPSS0685","BPSS0685","flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]","GO:0016627; GO:0050660","bps:BPSS0685","COG1960",NA
