"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"7697","B0Y4P6_ASPFC","B0Y4P6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y4P6","DS499598","EDP50645.1","AFUB_069820","AFUB_069820","ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]","GO:0004821; GO:0005524; GO:0006427",NA,NA,NA
"7698","B0XUL9_ASPFC","B0XUL9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XUL9","DS499595","EDP55074.1","AFUB_031350","AFUB_031350","ATP binding [GO:0005524]; glucose binding [GO:0005536]; hexokinase activity [GO:0004396]; cellular glucose homeostasis [GO:0001678]; glycolytic process [GO:0006096]","GO:0001678; GO:0004396; GO:0005524; GO:0005536; GO:0006096",NA,NA,NA
"7699","B0XNH2_ASPFC","B0XNH2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XNH2","DS499594","EDP56794.1","AFUB_015140","AFUB_015140","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; metabolic process [GO:0008152]","GO:0008152; GO:0016628",NA,NA,NA
"7700","B0Y6K0_ASPFC","B0Y6K0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y6K0","DS499598","EDP50385.1","AFUB_067230","AFUB_067230","nucleus [GO:0005634]; DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0005634; GO:0006355",NA,NA,NA
"7701","B0Y2L6_ASPFC","B0Y2L6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y2L6","DS499597","EDP52187.1","AFUB_062260","AFUB_062260","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]","GO:0003824; GO:0009116",NA,NA,NA
"7702","B0Y130_ASPFC","B0Y130","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y130","DS499597","EDP51921.1","AFUB_059410","AFUB_059410",NA,NA,NA,NA,NA
"7703","B0Y3I0_ASPFC","B0Y3I0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3I0","DS499597","EDP51421.1","AFUB_054270","AFUB_054270","fructose 6-phosphate aldolase activity [GO:0097023]; fructose-1-phosphatase activity [GO:0103026]; metal ion binding [GO:0046872]; protein carboxyl O-methyltransferase activity [GO:0051998]","GO:0046872; GO:0051998; GO:0097023; GO:0103026",NA,NA,NA
"7704","B0YCC3_ASPFC","B0YCC3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YCC3","DS499601","EDP48254.1","AFUB_089680","AFUB_089680","D-arabinose 1-dehydrogenase [NAD(P)+] activity [GO:0045290]; D-threo-aldose 1-dehydrogenase activity [GO:0047834]","GO:0045290; GO:0047834",NA,NA,NA
"7705","B0XNW5_ASPFC","B0XNW5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XNW5","DS499594","EDP56869.1","AFUB_015900","AFUB_015900","phosphoprotein phosphatase activity [GO:0004721]","GO:0004721",NA,NA,NA
"7706","B0XY00_ASPFC","B0XY00","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XY00","DS499596","EDP52746.1","AFUB_039150","AFUB_039150","nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]","GO:0003700; GO:0005634; GO:0043565; GO:0045892; GO:0045893",NA,NA,NA
"7707","B0XVB5_ASPFC","B0XVB5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XVB5","DS499595","EDP55190.1","AFUB_032540","AFUB_032540","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"7708","B0Y999_ASPFC","B0Y999","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y999","DS499600","EDP48592.1","AFUB_080270","AFUB_080270","integral component of membrane [GO:0016021]; metal ion binding [GO:0046872]; glycerolipid metabolic process [GO:0046486]; lipid catabolic process [GO:0016042]","GO:0016021; GO:0016042; GO:0046486; GO:0046872",NA,NA,NA
"7709","B0XTM4_ASPFC","B0XTM4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XTM4","DS499595","EDP53865.1","AFUB_019110","AFUB_019110","oxidoreductase activity [GO:0016491]","GO:0016491",NA,NA,NA
"7710","B0XZV6_ASPFC","B0XZV6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZV6","DS499596","EDP52288.1","AFUB_034520","AFUB_034520","acyltransferase activity [GO:0016746]; oxidoreductase activity [GO:0016491]; phosphopantetheine binding [GO:0031177]; secondary metabolite biosynthetic process [GO:0044550]","GO:0016491; GO:0016746; GO:0031177; GO:0044550",NA,NA,NA
"7711","B0XTL9_ASPFC","B0XTL9","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XTL9","DS499595","EDP53860.1","AFUB_019060","AFUB_019060","RNA binding [GO:0003723]","GO:0003723",NA,NA,NA
"7712","B0Y7B6_ASPFC","B0Y7B6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y7B6","DS499599","EDP49297.1","AFUB_073240","AFUB_073240","integral component of membrane [GO:0016021]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]","GO:0005524; GO:0016021; GO:0140359",NA,NA,NA
"7713","B0XZ22_ASPFC","B0XZ22","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZ22","DS499596","EDP53118.1","AFUB_042880","AFUB_042880","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; lyase activity [GO:0016829]; DNA repair [GO:0006281]","GO:0003677; GO:0004519; GO:0006281; GO:0016829",NA,NA,NA
"7714","B0Y1T0_ASPFC","B0Y1T0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1T0","DS499597","EDP52039.1","AFUB_060730","AFUB_060730","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA metabolic process [GO:0006259]; DNA-dependent DNA replication [GO:0006261]","GO:0003677; GO:0005634; GO:0006259; GO:0006261",NA,NA,NA
"7715","B0XSM1_ASPFC","B0XSM1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XSM1","DS499595","EDP54707.1","AFUB_027680","AFUB_027680","cellular bud neck [GO:0005935]; exocyst [GO:0000145]; exocytosis [GO:0006887]; protein transport [GO:0015031]","GO:0000145; GO:0005935; GO:0006887; GO:0015031",NA,NA,NA
"7716","B0Y0R6_ASPFC","B0Y0R6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y0R6","DS499597","EDP51807.1","AFUB_058280","AFUB_058280","mitochondrion [GO:0005739]","GO:0005739",NA,NA,NA
"7717","B0XRM7_ASPFC","B0XRM7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRM7","DS499594","EDP56611.1","AFUB_013220","AFUB_013220","nucleus [GO:0005634]; 5'-3' exoribonuclease activity [GO:0004534]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA-templated transcription, termination [GO:0006353]; mRNA processing [GO:0006397]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 5'-3' [GO:0034428]; positive regulation of chromosome segregation [GO:0051984]; tRNA surveillance [GO:0106354]","GO:0003676; GO:0004534; GO:0005634; GO:0006353; GO:0006397; GO:0008270; GO:0034428; GO:0051984; GO:0106354",NA,NA,NA
"7718","B0YC54_ASPFC","B0YC54","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YC54","DS499601","EDP48185.1","AFUB_088970","AFUB_088970","oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]","GO:0008152; GO:0008270; GO:0016491",NA,NA,NA
"7719","B0XQB8_ASPFC","B0XQB8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XQB8","DS499594","EDP56232.1","AFUB_009400","AFUB_009400","arylformamidase activity [GO:0004061]; 'de novo' NAD biosynthetic process from tryptophan [GO:0034354]; tryptophan catabolic process to kynurenine [GO:0019441]","GO:0004061; GO:0019441; GO:0034354",NA,NA,NA
"7720","B0Y3G7_ASPFC","B0Y3G7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3G7","DS499597","EDP51408.1","AFUB_054140","AFUB_054140","nucleus [GO:0005634]; ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]","GO:0003676; GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0008270; GO:0016818",NA,NA,NA
"7721","B0XZH8_ASPFC","B0XZH8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZH8","DS499596","EDP52228.1","AFUB_033920","AFUB_033920","transmembrane transporter activity [GO:0022857]","GO:0022857",NA,NA,NA
"7722","B0YCE0_ASPFC","B0YCE0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YCE0","DS499601","EDP48271.1","AFUB_089850","AFUB_089850","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cell division [GO:0051301]; DNA replication initiation [GO:0006270]","GO:0005524; GO:0006270; GO:0016887; GO:0051301",NA,NA,NA
"7723","B0XQM7_ASPFC","B0XQM7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XQM7","DS499594","EDP56341.1","AFUB_010510","AFUB_010510","intrinsic component of plasma membrane of cell tip [GO:1990873]; medial membrane band [GO:0032178]; new growing cell tip [GO:0035841]; non-growing cell tip [GO:0035839]; old cell tip after activation of bipolar cell growth [GO:0035842]; ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]; cell growth mode switching, monopolar to bipolar [GO:0051523]; establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; establishment or maintenance of cell polarity regulating cell shape [GO:0071963]; mitotic cytokinesis, site selection [GO:1902408]; plasma membrane organization [GO:0007009]","GO:0004674; GO:0004712; GO:0005524; GO:0007009; GO:0030950; GO:0032178; GO:0035839; GO:0035841; GO:0035842; GO:0051523; GO:0071963; GO:0106310; GO:1902408; GO:1990873",NA,NA,NA
"7724","B0XYW0_ASPFC","B0XYW0","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XYW0","DS499596","EDP53056.1","AFUB_042270","AFUB_042270","spliceosomal complex [GO:0005681]; pre-mRNA 3'-splice site binding [GO:0030628]; second spliceosomal transesterification activity [GO:0000386]; mRNA splicing, via spliceosome [GO:0000398]","GO:0000386; GO:0000398; GO:0005681; GO:0030628",NA,NA,NA
"7725","B0Y5X1_ASPFC","B0Y5X1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y5X1","DS499598","EDP50156.1","AFUB_064880","AFUB_064880","cytoplasm [GO:0005737]; ATP binding [GO:0005524]; mevalonate kinase activity [GO:0004496]; ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]","GO:0004496; GO:0005524; GO:0005737; GO:0006696; GO:0010142; GO:0019287",NA,NA,NA
"7726","B0Y389_ASPFC","B0Y389","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y389","DS499597","EDP51330.1","AFUB_053340","AFUB_053340","ligase activity [GO:0016874]; zinc ion binding [GO:0008270]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0006511; GO:0008270; GO:0016567; GO:0016874",NA,NA,NA
"7727","B0XT88_ASPFC","B0XT88","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XT88","DS499595","EDP53797.1","AFUB_018410","AFUB_018410","rRNA processing [GO:0006364]","GO:0006364",NA,NA,NA
"7728","B0Y168_ASPFC","B0Y168","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y168","DS499597","EDP50886.1","AFUB_048870","AFUB_048870","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857",NA,NA,NA
"7729","B0XVG1_ASPFC","B0XVG1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XVG1","DS499595","EDP54161.1","AFUB_022120","AFUB_022120","mitochondrial matrix [GO:0005759]; gluconeogenesis [GO:0006094]; mitochondrial respiratory chain complex II assembly [GO:0034553]","GO:0005759; GO:0006094; GO:0034553",NA,NA,NA
"7730","B0XQ82_ASPFC","B0XQ82","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XQ82","DS499594","EDP56196.1","AFUB_009050","AFUB_009050","NatA complex [GO:0031415]; peptide alpha-N-acetyltransferase activity [GO:0004596]; N-terminal protein amino acid acetylation [GO:0006474]","GO:0004596; GO:0006474; GO:0031415",NA,NA,NA
"7731","B0XPM6_ASPFC","B0XPM6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPM6","DS499594","EDP55990.1","AFUB_006920","AFUB_006920","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; metabolic process [GO:0008152]","GO:0000981; GO:0003677; GO:0005634; GO:0008152; GO:0008270",NA,NA,NA
"7732","B0Y1T3_ASPFC","B0Y1T3","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1T3","DS499597","EDP52042.1","AFUB_060760","AFUB_060760","microtubule [GO:0005874]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005874; GO:0007018; GO:0008017",NA,NA,NA
"7733","B0YB87_ASPFC","B0YB87","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YB87","DS499601","EDP48477.1","AFUB_091940","AFUB_091940","catalytic activity [GO:0003824]; carbohydrate metabolic process [GO:0005975]","GO:0003824; GO:0005975",NA,NA,NA
"7734","B0Y3A2_ASPFC","B0Y3A2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3A2","DS499597","EDP51343.1","AFUB_053470","AFUB_053470","nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]; rRNA primary transcript binding [GO:0042134]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; ribosomal large subunit export from nucleus [GO:0000055]","GO:0000055; GO:0000463; GO:0000466; GO:0005730; GO:0030687; GO:0042134",NA,NA,NA
"7735","B0XXV5_ASPFC","B0XXV5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XXV5","DS499596","EDP52701.1","AFUB_038700","AFUB_038700",NA,NA,NA,NA,NA
"7736","B0Y295_ASPFC","B0Y295","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y295","DS499597","EDP52137.1","AFUB_061740","AFUB_061740","cell cortex [GO:0005938]; division septum [GO:0000935]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; cellular protein localization [GO:0034613]; division septum assembly [GO:0000917]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; regulation of division septum assembly [GO:0032955]; small GTPase mediated signal transduction [GO:0007264]","GO:0000917; GO:0000935; GO:0003924; GO:0005525; GO:0005938; GO:0007264; GO:0008360; GO:0032955; GO:0032956; GO:0034613",NA,NA,NA
"7737","B0XMW6_ASPFC","B0XMW6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XMW6","DS499594","EDP55658.1","AFUB_003550","AFUB_003550","carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005975; GO:0030246",NA,NA,NA
"7738","B0YF09_ASPFC","B0YF09","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YF09","DS499604","EDP47122.1","AFUB_101170","AFUB_101170","integral component of membrane [GO:0016021]; mannan endo-1,6-alpha-mannosidase activity [GO:0008496]; carbohydrate catabolic process [GO:0016052]","GO:0008496; GO:0016021; GO:0016052",NA,NA,NA
"7739","B0YAG8_ASPFC","B0YAG8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAG8","DS499600","EDP49011.1","AFUB_084620","AFUB_084620","nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","GO:0000981; GO:0003677; GO:0005634; GO:0006351; GO:0008270",NA,NA,NA
"7740","B0Y3J6_ASPFC","B0Y3J6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3J6","DS499597","EDP51437.1","AFUB_054430","AFUB_054430",NA,NA,NA,NA,NA
"7741","B0Y1Z4_ASPFC","B0Y1Z4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y1Z4","DS499597","EDP51034.1","AFUB_050360","AFUB_050360","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; glycogen biosynthetic process [GO:0005978]; polysaccharide catabolic process [GO:0000272]","GO:0000272; GO:0004553; GO:0005978",NA,NA,NA
"7742","B0Y910_ASPFC","B0Y910","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y910","DS499599","EDP49891.1","AFUB_079240","AFUB_079240","catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]","GO:0003824; GO:0009116",NA,NA,NA
"7743","B0Y820_ASPFC","B0Y820","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y820","DS499599","EDP49551.1","AFUB_075810","AFUB_075810","heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]","GO:0004497; GO:0005506; GO:0016705; GO:0020037",NA,NA,NA
"7744","B0XPJ8_ASPFC","B0XPJ8","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XPJ8","DS499594","EDP55971.1","AFUB_006730","AFUB_006730",NA,NA,NA,NA,NA
"7745","B0Y3X5_ASPFC","B0Y3X5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y3X5","DS499597","EDP51566.1","AFUB_055760","AFUB_055760",NA,NA,NA,NA,NA
"7746","B0XWS6_ASPFC","B0XWS6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XWS6","DS499596","EDP53535.1","AFUB_047160","AFUB_047160","aspartic-type endopeptidase activity [GO:0004190]","GO:0004190",NA,NA,NA
"7747","B0Y8R6_ASPFC","B0Y8R6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y8R6","DS499599","EDP49797.1","AFUB_078290","AFUB_078290","TORC2 complex [GO:0031932]; glycosyltransferase activity [GO:0016757]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; actin cytoskeleton organization [GO:0030036]; endosomal transport [GO:0016197]; TORC2 signaling [GO:0038203]","GO:0005546; GO:0016197; GO:0016757; GO:0030036; GO:0031932; GO:0038203",NA,NA,NA
"7748","B0XRZ7_ASPFC","B0XRZ7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XRZ7","DS499595","EDP54483.1","AFUB_025400","AFUB_025400",NA,NA,NA,NA,NA
"7749","B0YDN6_ASPFC","B0YDN6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YDN6","DS499602","EDP47770.1","AFUB_096220","AFUB_096220","integral component of membrane [GO:0016021]","GO:0016021",NA,NA,NA
"7750","B0Y450_ASPFC","B0Y450","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y450","DS499597","EDP51641.1","AFUB_056520","AFUB_056520","integral component of membrane [GO:0016021]","GO:0016021",NA,NA,NA
"7751","B0XN49_ASPFC","B0XN49","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XN49","DS499594","EDP56739.1","AFUB_014580","AFUB_014580","cytosolic small ribosomal subunit [GO:0022627]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; rRNA export from nucleus [GO:0006407]; translation [GO:0006412]","GO:0003723; GO:0003735; GO:0006407; GO:0006412; GO:0022627",NA,NA,NA
"7752","B0YE70_ASPFC","B0YE70","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YE70","DS499602","EDP47954.1","AFUB_098050","AFUB_098050",NA,NA,NA,NA,NA
"7753","B0Y480_ASPFC","B0Y480","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y480","DS499597","EDP51671.1","AFUB_056820","AFUB_056820",NA,NA,NA,NA,NA
"7754","B0XZV1_ASPFC","B0XZV1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZV1","DS499596","EDP52283.1","AFUB_034470","AFUB_034470","DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; transcription, DNA-templated [GO:0006351]","GO:0003677; GO:0006351; GO:0008270",NA,NA,NA
"7755","B0XXG5_ASPFC","B0XXG5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XXG5","DS499596","EDP53639.1","AFUB_048250","AFUB_048250","oxidoreductase activity [GO:0016491]","GO:0016491",NA,NA,NA
"7756","B0XZB2_ASPFC","B0XZB2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZB2","DS499596","EDP53208.1","AFUB_043780","AFUB_043780","tRNA (guanine-N2-)-methyltransferase activity [GO:0004809]; tRNA binding [GO:0000049]","GO:0000049; GO:0004809",NA,NA,NA
"7757","B0XP22_ASPFC","B0XP22","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XP22","DS499594","EDP55865.1","AFUB_005650","AFUB_005650","integral component of membrane [GO:0016021]","GO:0016021",NA,NA,NA
"7758","B0Y8V6_ASPFC","B0Y8V6","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y8V6","DS499599","EDP49837.1","AFUB_078700","AFUB_078700","cytoplasm [GO:0005737]; DASH complex [GO:0042729]; mitotic spindle [GO:0072686]; attachment of spindle microtubules to kinetochore [GO:0008608]","GO:0005737; GO:0008608; GO:0042729; GO:0072686",NA,NA,NA
"7759","B0YB62_ASPFC","B0YB62","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YB62","DS499601","EDP48452.1","AFUB_091690","AFUB_091690","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","GO:0004553; GO:0005975",NA,NA,NA
"7760","B0YAR5_ASPFC","B0YAR5","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAR5","DS499600","EDP49108.1","AFUB_085570","AFUB_085570",NA,NA,NA,NA,NA
"7761","B0XZQ1_ASPFC","B0XZQ1","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0XZQ1","DS499596","EDP53310.1","AFUB_044830","AFUB_044830","catalytic activity [GO:0003824]; phosphopantetheine binding [GO:0031177]","GO:0003824; GO:0031177",NA,NA,NA
"7762","B0Y7X7_ASPFC","B0Y7X7","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y7X7","DS499599","EDP49508.1","AFUB_075370","AFUB_075370",NA,NA,NA,NA,NA
"7763","B0YAU4_ASPFC","B0YAU4","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0YAU4","DS499600","EDP49137.1","AFUB_085860","AFUB_085860","defense response [GO:0006952]; negative regulation of growth [GO:0045926]","GO:0006952; GO:0045926",NA,NA,NA
"7764","B0Y5W2_ASPFC","B0Y5W2","Neosartorya fumigata (strain CEA10 / CBS 144.89 / FGSC A1163) (Aspergillus fumigatus)","451804","B0Y5W2","DS499598","EDP50147.1","AFUB_064780","AFUB_064780","IMP cyclohydrolase activity [GO:0003937]; phosphoribosylaminoimidazolecarboxamide formyltransferase activity [GO:0004643]; 'de novo' IMP biosynthetic process [GO:0006189]","GO:0003937; GO:0004643; GO:0006189",NA,NA,NA
